session,index,condition,type,stim,response,trialtime,globaltime,recall1,recall2,recall3,recall4,recall5
1,1,1,study,eric,[],13.337150199979078,156.961014600005,,,,,
1,2,1,study,euro,[],19.348039399948902,162.97238449996803,,,,,
1,3,1,study,watering can,[],25.349573499988765,168.97319709998555,,,,,
1,4,1,study,nitrogen,[],31.358770399994683,174.9824016999919,,,,,
1,5,1,study,electric slide,[],37.35016119998181,180.97378800000297,,,,,
1,6,1,study,flannel,[],43.352425099990796,186.97604879998835,,,,,
1,7,1,study,vinegar,[],49.35318329994334,192.9768171000178,,,,,
1,8,1,study,teeth,[],55.356345399981365,198.97997400001623,,,,,
1,9,1,study,aqua,[],61.35650529997656,204.98013069998706,,,,,
1,10,1,study,rat,[],67.35983769997256,210.9834599000169,,,,,
1,11,1,study,potato,[],73.3608963000006,216.984520900005,,,,,
1,12,1,study,dallas,[],79.37812749994919,223.0043523000204,,,,,
1,13,1,study,ball,[],85.39529999997467,229.021994300012,,,,,
1,14,1,study,letter,[],91.41251749999356,235.03615100000752,,,,,
1,15,1,study,germany,[],97.42380099999718,241.0499136999715,,,,,
1,16,1,study,opera,[],103.44145649997517,247.06752869999036,,,,,
1,17,1,study,sandpaper,[],109.46206049999455,253.0880685999873,,,,,
1,18,1,study,hornet,[],115.47501069999998,259.1010010999744,,,,,
1,19,1,study,igloo,[],121.49720479996176,265.12329949997365,,,,,
1,20,1,study,kansas,[],127.51638529996853,271.14007349999156,,,,,
1,21,1,study,jets,[],133.52646679995814,277.1501106999931,,,,,
1,22,1,study,cadillac,[],139.5361903999583,283.16227149998304,,,,,
1,23,1,study,motorboat,[],145.55226379999658,289.1796067999676,,,,,
1,24,1,study,wheel barrow,[],151.56327919999603,295.1869646999985,,,,,
1,25,1,study,elizabeth,[],157.5849734999938,301.21002280001994,,,,,
1,1,1,rp,v _ _ _ _ _ _,v,21.08819089998724,629.70645529998,,,,,
1,2,1,rp,i _ _ _ _,i,17.202971399994567,651.8311328999698,,,,,
1,3,1,rp,b _ _ _,ball,4.773746300023049,670.0622989999829,,,,,
2,26,1,study,jane,[],17.887214299989864,1331.855606099998,,,,,
2,27,1,study,melissa,[],23.905616400006693,1337.8763992000022,,,,,
2,28,1,study,melissa,[],29.895403200003784,1343.865864499996,,,,,
2,29,1,study,yen,[],35.914852800022345,1349.8831637999974,,,,,
2,30,1,study,jim,[],41.923438899975736,1355.892141499964,,,,,
2,31,1,study,rat,[],47.939584799984004,1361.907829099975,,,,,
2,32,1,study,entrance,[],53.96446709998418,1367.9340991000063,,,,,
2,33,1,study,gray,[],59.96048339997651,1373.9287658999674,,,,,
2,34,1,study,lace,[],65.99451390001923,1379.965878500021,,,,,
2,35,1,study,spider,[],72.01066189998528,1385.9812506000162,,,,,
2,36,1,study,kayak,[],78.03132160002133,1392.001972500002,,,,,
2,37,1,study,willow,[],84.05075110000325,1398.0220905999886,,,,,
2,38,1,study,hawaii,[],90.05513789999532,1404.0234209999908,,,,,
2,39,1,study,periodical,[],96.06934869999532,1410.0375651000068,,,,,
2,40,1,study,townhouse,[],102.08813559997361,1416.0589745999896,,,,,
2,41,1,study,dresser,[],108.1056020000251,1422.0739249999751,,,,,
2,42,1,study,zucchini,[],114.10577670001658,1428.0739939999767,,,,,
2,43,1,study,nectarine,[],120.12724900001194,1434.0955797000206,,,,,
2,44,1,study,acura,[],126.15092470002128,1440.1217764000176,,,,,
2,45,1,study,vest,[],132.16040140000405,1446.130960999988,,,,,
2,46,1,study,chicken,[],138.16809789999388,1452.136461899965,,,,,
2,47,1,study,boron,[],144.19053179997718,1458.1587602000218,,,,,
2,48,1,study,israel,[],150.1952798999846,1464.1635030999896,,,,,
2,49,1,study,manganese,[],156.20578660001047,1470.1740211999859,,,,,
2,50,1,study,jake,[],162.21260099997744,1476.1808783999877,,,,,
2,1,1,rp,a _ _ _ _,acura,3.174517299979925,1792.5733850999968,,,,,
2,2,1,rp,h _ _ _ _ _,hawaii,5.446025200013537,1796.7872643999872,,,,,
2,3,1,rp,e _ _ _ _ _ _ _,elizabeth,15.798247399972752,1803.2734389000107,,,,,
3,51,0,study,milk,[],28.665330599993467,2534.851871199964,,,,,
3,52,0,study,monk,[],34.66440320003312,2540.8508224000107,,,,,
3,53,0,study,james,[],40.678967700048815,2546.8654253999703,,,,,
3,54,0,study,merengue,[],46.68679920001887,2552.8733153999783,,,,,
3,55,0,study,jake,[],52.709154000040144,2558.8978959000087,,,,,
3,56,0,study,leather,[],58.715050200000405,2564.9014621999813,,,,,
3,57,0,study,entrance,[],64.73343810002552,2570.9213493000134,,,,,
3,58,0,study,paper,[],70.75489060004475,2576.943862999964,,,,,
3,59,0,study,neck,[],76.76852179999696,2582.9549535000115,,,,,
3,60,0,study,blueberry,[],82.7768488000147,2588.9633151000016,,,,,
3,61,0,study,athlete,[],88.77803720004158,2594.9644971999805,,,,,
3,62,0,study,ocean,[],94.78695430001244,2600.9761613999726,,,,,
3,63,0,study,gray,[],100.80027180002071,2606.9873030000017,,,,,
3,64,0,study,italy,[],106.7950541000464,2612.981522999995,,,,,
3,65,0,study,drill,[],112.80656810000073,2618.993026799988,,,,,
3,66,0,study,townhouse,[],118.81509760004701,2625.00151729997,,,,,
3,67,0,study,sweater,[],124.82692630001111,2631.015691299981,,,,,
3,68,0,study,kite,[],130.84401560004335,2637.03280049999,,,,,
3,69,0,study,volleyball,[],136.86568710004212,2643.052207999979,,,,,
3,70,0,study,rain,[],142.8819975000224,2649.0684632000048,,,,,
3,71,0,study,chicago,[],148.89130380004644,2655.07773379999,,,,,
3,72,0,study,hawaii,[],154.90209920000052,2661.090880899981,,,,,
3,73,0,study,finch,[],160.91854330000933,2667.1073230999755,,,,,
3,74,0,study,melissa,[],166.93046900001355,2673.1168898000033,,,,,
3,75,0,study,marigold,[],172.93581160000758,2679.1222695999895,,,,,
4,76,0,study,amanda,[],15.494346000021324,3674.327807799971,,,,,
4,77,0,study,alex,[],21.501379700028338,3680.3346833999967,,,,,
4,78,0,study,aaron,[],27.496257500024512,3686.332427199988,,,,,
4,79,0,study,elder,[],33.49977029999718,3692.3331137999776,,,,,
4,80,0,study,pound,[],39.49858790001599,3698.3318740999675,,,,,
4,81,0,study,janitor,[],45.49873910000315,3704.3320801999653,,,,,
4,82,0,study,lamborghini,[],51.51177330000792,3710.345116599987,,,,,
4,83,0,study,wasp,[],57.52653700002702,3716.362149099994,,,,,
4,84,0,study,greensboro,[],63.558706199983135,3722.3961913000094,,,,,
4,85,0,study,viola,[],69.58113230002346,3728.4144497999805,,,,,
4,86,0,study,copper,[],75.59478169999784,3734.4282870999887,,,,,
4,87,0,study,kayak,[],81.60704249999253,3740.443075899966,,,,,
4,88,0,study,sweater,[],87.63320079998812,3746.466849899967,,,,,
4,89,0,study,israel,[],93.64424390002387,3752.480127500021,,,,,
4,90,0,study,rugby,[],99.65575750003336,3758.489073899982,,,,,
4,91,0,study,oklahoma,[],105.67164489999413,3764.5049916999997,,,,,
4,92,0,study,nintendo,[],111.66349050001008,3770.4969399999827,,,,,
4,93,0,study,melon,[],117.68164500000421,3776.514994499972,,,,,
4,94,0,study,tiger,[],123.6995074999868,3782.5328280999674,,,,,
4,95,0,study,hummingbird,[],129.69683109998005,3788.5301589000155,,,,,
4,96,0,study,bengals,[],135.6888960999786,3794.5221725999727,,,,,
4,97,0,study,flyer,[],141.70094010001048,3800.5342245000065,,,,,
4,98,0,study,zucchini,[],147.71571820002282,3806.5521507000085,,,,,
4,99,0,study,apple juice,[],153.72169209999265,3812.554973100021,,,,,
4,100,0,study,amy,[],159.7300116000115,3818.5633876000065,,,,,
